Gene	DME	DR	severity_score
AL133351.1	0.790223417171382	0.127393919686592	0.159611930820305
AL109946.1	0.100153844265929	0.0672162318990479	0.0298766162067984
AL513323.1	0.471901279054116	0.27963361243945	0.0896100893814641
BNC1	0.0941393319401662	0.324872452230347	0.0701721110885657
AL035696.1	0.409547215866539	0.13561956253549	0.422641567126754
TDRD1	0.346884783844922	0.0911001812092068	0.444276431391992
AC055716.1	0.00227526979391041	0.2512722172638	0.130783134250886
MTND1P23	0.678037294743506	0.724991859913739	0.603679500508382
LINC01865	0.337044296491918	0.828200654974874	0.435302598596845
MIR548AG2	0.802995482153077	0.608512359542803	0.110317868251923
AC012400.1	0.0516728918799322	0.241651531393504	0.00969786083642122
AC241377.3	0.032584293340429	0.851786579104542	0.364407072622525
RASSF10	0.753944277700279	0.261696528594241	0.257055993496696
AC104692.1	0.139797142522789	0.0177474634978325	0.101072929509431
LINC01060	0.076960047020862	0.112571406926346	0.047385183008565
AL358216.1	0.321039352373542	0.816866841417166	0.161498624583341
LINC02618	0.577470887290163	0.419094642697075	0.802000609544983
PKLR	0.367255034105719	0.402182996180602	0.322942905817691
VIP	0.0332405138485057	0.186301669932096	0.00618785647969788
AC102945.2	0.833481249643251	0.973232546907026	0.974605570257592
AP003472.2	0.0149151396081768	0.131683898838209	0.0370358808753503
AL162724.2	0.287501331309631	0.774247720356397	0.524366887950269
ADAMTS7	0.0100993599644212	0.121291475317911	0.0352313069872346
COL6A6	0.468681523828632	0.045977575782674	0.0691682984635264
LINC00315	0.0442248210120159	0.564688377089443	0.815964174115213
SNORD3B-2	0.0218667439557487	0.421522454782194	0.242643396046831
AC061975.3	0.0939803105407278	0.0868341580481284	0.391422546382884
TRABD2B	0.0337529778221546	0.525224417474727	0.376283694408219
HSFY2	0.000412005508998472	0.633754370518736	0.083076964980946
AC007387.1	0.896474694556066	0.223674314180388	0.482312331244102
AP002991.1	0.0615414241818242	0.913862551268403	0.19361716498028
AC063952.1	0.741989711960715	0.313168247164425	0.641985968412617
CD69	0.448212015658683	0.760487154114278	0.149730384469873
AP001978.1	0.356745176603681	0.275182360873727	0.689501821230698
NPFFR2	0.0556546243256356	0.46805088876459	0.39674363350772
HIST1H4L	0.680913196242662	0.410109807077135	0.870093758597471
AC002076.2	0.00231779242113898	0.0218599808444385	0.0422705932130737
ROPN1L-AS1	0.423884098614236	0.567792365884603	0.459660208490272
AP003730.2	0.401835095197672	0.605689305760352	0.0932680273218135
AC009646.2	0.72352307417917	0.829257530698643	0.285704335921602
SERPINB9P1	0.119982744029951	0.451922064048809	0.15403923734066
UBL5P4	0.294754382415559	0.854055897498124	0.220043611226422
LINC02289	0.946874614317626	0.780508410877357	0.752230845226698
COL1A2	0.00104564299773933	0.26463334418154	0.0263273931440578
LINC00381	0.536803244985882	0.404604482933784	0.3978277365786
AL355297.2	0.810112973098574	0.586885122156836	0.732958091679157
CNN2P6	0.440151038630812	0.835695449698667	0.422639798960514
KRTAP10-5	0.00248149046223344	0.0829141651059777	0.00958997217622201
AL021392.1	0.259158281673165	0.781511174734163	0.0365720969553992
AP000936.1	0.0820231944183445	0.0680940762632482	0.197918355645697
LMLN2	0.605700154068931	0.749901574788551	0.910203673018437
RSU1P2	0.00890535175456618	0.37265653676219	0.0798398292180662
AL109761.1	0.389696123715832	0.347777930368187	0.282118222489494
AL592301.1	0.792046198980756	0.746016316439492	0.602576832814618
LRRC8E	0.0527944215445685	0.41603937323125	0.63289829639257
CRISP2	0.00383643468724601	0.255455570860651	0.227870094531024
MIR4643	0.516458416173035	0.0795228831295007	0.25392733248636
SELP	0.0732816708936383	0.00593384642875581	0.0236823539227192
XKR5	0.62673523510896	0.800370589490419	0.433913545682902
RASGRP3	0.051336761411571	0.116775071993424	0.117688724402128
CASP8	0.340891520038499	0.899015537336772	0.715248547136361
AC124068.1	0.0595742804149876	0.027611425573164	0.209970288637952
LINC02649	0.0552672308879664	0.50017080889028	0.802848648544642
CXCL3	0.021543913035587	0.156327015190807	0.0189055563437563
FRMPD4-AS1	0.193085544762531	0.0637898666082595	0.193191135307893
ISLR2	0.381968971334967	0.629527088519173	0.547014396100895
SPATA22	0.518600716245446	0.0579164084808891	0.887720955994818
KRT7	0.662700285961187	0.568377771722853	0.232596756266977
AC016405.3	0.138960443479765	0.430238707806529	0.17810645855724
CT55	0.817661515223104	0.157437874292638	0.528323349183253
BCL2A1	0.550961283819301	0.724394720574081	0.941929572761857
HLA-DQB1	0.0206477259883983	0.0696461694067567	0.059145771368727
LINC01456	0.476837365391345	0.897874336184351	0.375426033892942
AL356585.2	0.900892683065003	0.173134040460462	0.0282752207187229
AC103591.3	0.0408033530529136	0.0808561089654172	0.0819766980842112
SULT1C2	0.104654543818312	0.0969982389288178	0.000934336386940961
KRT125P	0.061706819658174	0.986108446855256	0.635161277305231
FAM66A	0.0321761320009532	0.225563564210988	0.274825088461679
SNX31	0.137695316291604	0.204435770740982	0.417138806493833
SLCO6A1	0.100020452500669	0.149084737264833	0.160083065451131
AC010330.1	0.154090839226278	0.910892223727977	0.0555457144172981
TBR1	0.60833002112564	0.571033583628429	0.515787844993582
ZNF725P	1.29191717842993e-05	0.103491251092337	0.160884702190665
AC127496.1	0.544444557339301	0.529398162228285	0.687844195669401
AC083801.2	0.5248670132837	0.803856507819549	0.801323035188134
EIF4A1P1	0.0723423618509434	0.178449228250958	0.115875088418348
AC078922.1	0.549504840032876	0.339303205251301	0.196308205238207
CCL3L1	0.0295306355969039	0.610644638929994	0.551226447255433
NLRP6	0.471369683348014	0.34905952169754	0.0792594429662163
AP001631.1	0.89621143170025	0.869072793764057	0.688863367694415
AC079448.1	0.469078261184813	0.292069814208034	0.47992886743114
SLC17A6	0.0535410925815549	0.265994577568086	0.150025723016958
AL137002.1	0.453506831850981	0.571983920885707	0.381245684801757
LINC01363	0.00351634643987685	0.287704046162	0.362555939922424
NLRP2	0.145402461662613	0.625444825461517	0.751689835257011
ABO	0.310920874027279	0.313014229337086	0.419538823687083
AC138761.1	0.127563553545036	0.977654433104941	0.352389221830704
AC105105.1	0.00142671752284198	0.174419536214452	0.0232675108497878
AC009487.3	0.296444247377131	0.677870501952097	0.708690179371121
AREG	0.00144281895662565	0.111336845004368	0.00670207178225429
CU633906.2	0.57556489075271	0.527593679957436	0.865283335520075
MIR1-1HG-AS1	0.461186548698592	0.843659762430881	0.751616870763886
ELOBP3	0.866111045289869	0.851339383084478	0.713347412275351
GUCY2C	0.000139358987754016	0.0131323896343676	0.00112978156367943
LINC01697	0.577610397268989	0.288059118329631	0.0926797995761185
MIR3190	0.160904209950405	0.352007234975364	0.993829658152791
RIT2	0.110301162800553	0.296207184423637	0.230584323548189
WNT9B	0.0225583479997653	0.0503931472692443	0.00934762851783794
C1orf87	0.144219211852679	0.602584019357198	0.242115283167678
OR9R1P	0.957410499695663	0.478226783168222	0.539837338080596
AC104619.1	0.640724417151137	0.149819657148269	0.883055706503078
CASP12	0.565777028222334	0.0651151006505833	0.139475435297315
MIR3153	0.47901381727329	0.618524546275408	0.887353658991451
Z69666.1	0.00637291303099136	0.253997475338588	0.120514105579664
AC087633.2	0.617215492081748	0.219033660940524	0.470715042765473
AC068308.1	6.72565903336269e-05	0.133887367594409	0.00805147004340224
IGLV5-37	0.16792036996708	0.398811270297719	0.675710529147204
AC007663.1	0.810750143911279	0.853246728621421	0.988806854709542
HSPA9P1	0.448475016594167	0.744308442274153	0.771848908153806
RPL23AP93	0.707691062914526	0.761603527081054	0.721112075375004
TNNT1	0.447680179601639	0.328499133928412	0.340802941111129
RBPMS	0.466127263554713	0.711846527095437	0.745105312188027
AP002759.1	0.95744789391685	0.813485519476142	0.965919977708558
AC005000.1	0.879186166496545	0.921801529427084	0.896870161008597
RPSAP11	0.0340589081032255	0.361348661903467	0.331320959861721
SULT2B1	0.292489133027429	0.404746529304795	0.337405044666128
AC117383.1	0.0936367846870405	0.652632959879257	0.170512663357454
FAM138D	0.550329062429868	0.58985951936761	0.137962762923687
AC011476.1	0.802269624662509	0.647058774622777	0.666216764489724
FAM153B	0.134206179084274	0.517353911839415	0.761766784893814
NPAP1P6	0.0278779193782707	0.017899874411469	0.0559991287461473
AL050403.1	0.0595271810559702	0.0127847860493003	0.110100730985081
RYKP1	0.118825565444544	0.962309716785748	0.439512741763955
ANO3	0.00827039925216733	0.0317741468856342	0.00154352971934835
AC026774.1	0.525496820564911	0.257086628923264	0.383283713395001
TRIM63	0.0374222722555072	0.706604989478998	0.893530277767306
SCARA5	9.39341806361722e-06	0.0129061362398889	0.0030936358775172
GTF2A1L	0.343071377794701	0.118280633976019	0.174650270810771
HNRNPKP3	0.978036384625239	0.681053169441412	0.708911448141794
CR769776.2	0.295590950092341	0.384905251277918	0.20535622824209
TBC1D3G	0.379214295971318	0.933776009773003	0.427819500650366
MIR758	0.766392908394415	0.138984771988948	0.337439051440858
UBBP2	0.516745931398226	0.747095802055085	0.752881051924981
LPCAT2BP	0.414653737536336	0.18421944162474	0.262237435713941
AC011374.1	0.00197299934253047	0.117502470383715	0.0575182311843505
CR381670.1	0.230154073727595	0.0588771039606281	0.154601869937113
CCL2	0.959803512387818	0.152798338068238	0.807715575337059
TAS2R43	0.166950450600869	0.373820029992791	0.823838727229125
AL355922.2	0.205216901026218	0.857221322464549	0.835868163078748
UMODL1-AS1	0.357913788330668	0.701719022645003	0.248924184787006
S100A9	0.372254847483764	0.997379127082676	0.624722512873104
PRND	0.478768573485738	0.156491363471297	0.490328453216252
AC239859.2	0.00679161756185937	0.338412193756183	0.229361509078621
OTX1	0.23555211328313	0.758105699436818	0.228693148927868
SMPDL3B	0.141416340223613	0.731290279065057	0.908481081128796
C4B	0.0960715164035941	0.0995364938171029	0.0472591828983748
SLC39A2	0.170579504172834	0.813826392687106	0.600459191857818
AL139082.1	0.659848474030916	0.0916451819691589	0.0918438021885111
WDR72	0.760259288341033	0.452467846456205	0.767314616474298
AC129492.7	0.805260885218939	0.0325007064530721	0.183327310649528
RNU6-212P	0.551889589424063	0.448725907724105	0.117326480796758
LINC00523	0.428402802043769	0.969582956379219	0.950712501474059
MTDHP3	0.0021690628383867	0.899054919799432	0.483183000775557
GPR151	0.0448376311192712	0.338278762170697	0.216973845914815
DUSP5P1	0.00267341150913582	0.0942735377152811	0.0281461422685102
ARL6IP1P3	0.483807095260574	0.109905909079265	0.496967275406187
SNCA-AS1	0.12614822669755	0.394984666292916	0.274775375375556
SPATA48	0.00237047571448182	0.175502726985864	0.0961841275478329
TPTEP1	0.0605104441400435	0.663169648015702	0.942864541025382
AC135731.2	0.643415477190176	0.763646871856938	0.986788497127556
AL445183.1	0.0323385961442221	0.997769600134372	0.24131428436619
RNU1-1	0.251479208205684	0.0930920248843949	0.221200619777854
LINC00840	0.439050959300322	0.0165504486627699	0.116049397678855
AC067930.3	0.312847333281693	0.203468580874548	0.0333963079763005
SYT2	0.287569897073932	0.572035534768496	0.549380669848399
AL358215.2	0.0127509531126151	0.474176318977556	0.555179010142478
PCAT18	0.0937811267881575	0.0914346921702228	0.0862310863786111
DUSP1	0.1477820011374	0.980844040896897	0.331624865482312
AL109910.2	0.906438523808155	0.67079245448451	0.576728889314903
DNM1P31	0.324776728488099	0.943758142806448	0.277792890800095
FCN2	0.821623142714899	0.431688463793325	0.343769418596939
KMO	0.987681445943857	0.253210812543431	0.648750687020155
RNU1-51P	0.366453568921226	0.945135338552078	0.689265079884632
AHNAK2	0.216745927720349	0.503204832513946	0.416987793885218
SLCO2A1	0.0125159169523158	0.000912370264178851	0.00529250150889146
AC020558.2	0.528213266831837	0.946187929485521	0.819830822674888
CLEC19A	0.0602029099916815	0.532141074956085	0.0410328201033683
IGLVI-38	0.96205510466326	0.265966044851146	0.402693209142302
FCGR3B	0.683002008925249	0.166491057826671	0.346551435557201
MASP1	0.417986361040615	0.245342414929989	0.249680027373706
DHX40P1	0.000450252382521769	0.845284763931172	0.544134830905816
IL6R-AS1	0.248749869682509	0.398973025404852	0.627675626568758
AC005524.1	0.998481189180559	0.757691742831337	0.797129067878749
AP000547.3	0.0238842953410518	0.45485781645156	0.431101812595037
CBX3P6	0.454601326626033	0.378698005477897	0.224343762003869
AC009081.2	0.682920445725237	0.646435517606447	0.509283572476216
ADGRE1	0.173813130341907	0.764272649030702	0.16421999966895
RNVU1-6	0.0799010458156285	0.287425743109724	0.391852518731127
LANCL3	0.147004016609127	0.337042749963343	0.320032569448078
NRN1	0.112550776186263	0.381811263703824	0.28144692034872
LINC02109	0.684217489198964	0.68868297341962	0.565621916322905
AC024257.2	0.956119556787059	0.214455151409487	0.0450589246349084
ZIC5	0.539835369710814	0.815548949012971	0.503548560760762
AC112198.2	0.40047254377218	0.225684139170654	0.501390053268943
RNU6-367P	0.588285793812504	0.60506987619579	0.491846513768489
AC005674.1	0.123820486369585	0.377947536105293	0.0557590051297585
CYP17A1	0.892876677683825	0.492492607484404	0.720853164384527
PKD1L2	0.535773359200924	0.377282433297914	0.918953735150676
ZNF705G	0.0316038399979564	0.564127349753389	0.36847482056425
AC131281.1	0.278744903799843	0.0135471829741996	0.130996207716148
COL6A4P1	0.826559744119057	0.554659502212499	0.988620049570619
SOX1	0.0965926811007103	0.340484403525186	0.538537797237346
HAND1	0.141600883238399	0.288626226759023	0.761394181073702
STK19B	0.000111072725160228	0.00519445791775706	0.00568366703467391
PCAT4	0.482614457013837	0.460077137767873	0.626372648937873
AC069228.1	0.0890245408464057	0.58432076888698	0.193777452211605
CD48	0.0188668687381628	0.00936579650920608	0.000325893801244717
PLPP4	0.984549435356419	0.684966328278886	0.737418761158247
CCDC172	0.137368105569523	0.196076378883991	0.187751654336036
AC027612.1	0.672427986445422	0.281549697563023	0.858090755892597
Z97192.3	0.967796277631597	0.371438303368832	0.357416066670512
RNU7-35P	0.155549431355666	0.867873805069936	0.490838956819045
AL731566.1	0.398972443311065	0.0290774418067419	0.120923851171501
TFF3	0.00807747654695839	0.0350530345981871	0.0102000033386081
KRT18P55	0.0732451610250008	0.241848833409332	0.492855149469832
AC092447.7	0.391320880297767	0.267036158669838	0.428354111205444
OR52J1P	0.00210493553310151	0.0305568215136394	0.0138191744451514
GGT8P	0.266582461352411	0.42783402587209	0.0545051031420248
AC138932.5	0.854706460914541	0.196161052980206	0.977342008778424
PTCHD3	0.764140008285246	0.640355919684859	0.902240912438374
AC092813.1	0.0498715176447212	0.564285165801035	0.0550838809162485
RNU6ATAC6P	0.0842457882229489	0.0268040208087061	0.0239562068129172
MTCO3P39	0.235583437630265	0.931369496937039	0.683800185189984
AC007423.1	0.172661958373065	0.549857634075868	0.0683072840387238
RF02105	0.179681722743371	0.816962425049256	0.495184687520097
SNHG31	0.379765867875409	0.252583147185096	0.0830704183108991
AC069528.2	0.153175022042709	0.501544241909878	0.759645294712902
NUP210L	0.414061896077068	0.0592452171517342	0.111278165676864
LINC02288	0.451371412653452	0.88628458317986	0.624046093767746
AC089998.1	0.123387810607664	0.224435441606793	0.180721344033973
ADRA1D	0.0201491917290324	0.180230139542313	0.132531108091513
PMS2P2	0.866751385623068	0.121381361536577	0.96298258046585
TUBB8P11	0.111545390057594	0.199057610863039	0.0935924121044862
AC116609.2	0.785788064093493	0.924746786579101	0.912763319664369
FER1L6-AS2	0.290639024454502	0.949691328437136	0.568143188199236
TMEM125	0.191601918608004	0.744185485772116	0.438767763009847
PDCD5P2	0.945730409222846	0.513806801015296	0.768905079406168
SLCO1B1	0.541212811673695	0.953084951223216	0.78939458749035
AC010528.1	0.195988545294743	0.415272196345536	0.742594647035688
TP53TG3D	0.00937221410708737	0.0273229272991572	0.291778296945857
CPN2	0.0855246222784154	0.104148401994777	0.0340991470658362
AL133330.1	0.721415167031421	0.909096002838994	0.413259480435552
LINC01792	0.0601452607759141	0.173814944960803	0.213109977274476
AC008543.5	0.612533730846508	0.436265510395582	0.862810837792047
AC018635.1	0.106106426712086	0.711333891468832	0.243736078716749
RNU6ATAC28P	0.156208444547174	0.0855151659509486	0.130582228807414
RNU5F-1	0.151718956918182	0.614678516583554	0.303709040076926
P2RX2	0.346766276888652	0.378183787819028	0.295082992758858
AC087235.2	0.913711319267932	0.789845238963126	0.141016042505984
MTND2P32	0.0599406939489166	0.780408713355964	0.534231508329854
OMD	0.724796123263765	0.419032432320815	0.958187103172472
AC135983.3	0.440607684397029	0.143738352060589	0.0945415269184072
AC017002.1	0.205755738631617	0.928796794202101	0.485842064662014
COL2A1	0.166212485569964	0.670780049180863	0.440793174266482
CCL4L2	0.000188592607758069	0.203378433570359	0.0688441570286104
PPP1R2B	0.116458315028002	0.457051089426222	0.742418375372998
SLC18A1	0.516224701770932	0.126215548878503	0.807343455155892
ACPP	0.0269201336899978	0.344723983613947	0.146876406399978
PRKG1-AS1	0.854090765741152	0.279386656684095	0.445420891929475
NPIPB8	0.665335939274649	0.0665631614471243	0.275355430115816
C2orf91	0.0526097599815964	0.493190577381489	0.122792771553513
RAD51AP2	0.140999725789024	0.195875006094063	0.154217210919665
AC103810.1	0.439878133148905	0.273444612662399	0.782629025276171
AC068473.3	0.00322200432004475	0.00470157836257527	0.000317580435912513
AC011352.1	0.170792344261423	0.800118819535762	0.297932268097928
TBC1D3E	0.886548659635057	0.215092601846881	0.20745700459407
DNAJA1P4	0.679954497277289	0.0641804212714537	0.168823973713424
IER3	0.35178840816684	0.791458314290029	0.421722870085626
CYP2A13	0.616403497919868	0.942474860875333	0.886941295445084
MIR539	0.346088796285844	0.401290667002509	0.536296864128029
EMX2	0.00311606889928685	0.0562544095913216	0.00802981692780338
AC022517.1	0.262686946109682	0.112815957383234	0.0927412006902335
CHCHD2P9	0.940195628203715	0.531053995697769	0.729075092875628
TNFRSF18	0.790668981554106	0.127650411939909	0.421812228794118
AIRN	0.967024303841598	0.963693140278355	0.290626654415746
FGF10	0.779896437482102	0.819668947295149	0.977007844205557
AC109326.1	0.0602276544087763	0.953967399419245	0.483007950476185
OSTN	0.562954541941197	0.589659454161475	0.637571433851403
SLCO4A1-AS1	0.0833019601048503	0.613237733791572	0.161427772183361
PRR5-ARHGAP8	0.111087207754581	0.590111165312162	0.273300205039587
RPL29P11	0.65126126730768	0.0668618988759124	0.518871565531966
MFAP5	0.885309700588309	0.637443935693725	0.572797840163443
AC129507.1	0.00170842730197124	0.251814245786	0.17034016331538
SNRPGP17	0.73854024947879	0.798887068478582	0.912706101366876
MSX2P1	0.221496843531933	0.777085141373805	0.760663421256617
MYOT	0.164685486755491	0.778400468643171	0.0898227217408966
AL513175.1	0.0695136626504775	0.544343891987799	0.0954448924285397
AC120498.2	0.517769071775244	0.453991220738285	0.603622988800542
UBE2U	0.00567193090370492	0.517492831332977	0.138489151416897
TOPAZ1	0.069704202402786	0.125287391671089	0.226563573155431
CHRDL2	0.254770288093417	0.692927439945269	0.40021732706586
CSNK1A1P1	0.423450716259376	0.181774317582993	0.975814219390533
HSFX1	0.0234543947786529	0.16911294307009	0.0168780994653072
MIR6823	0.0996829835648927	0.632673935824542	0.675739615148662
PGLYRP2	0.945329890489762	0.61571084385757	0.758185071467994
HSPB9	0.470056591279837	0.847290854113272	0.762127741376997
GATA6	0.0675279772840832	0.307383130486245	0.164773206749945
AC126773.1	0.999582216653334	0.932055118947331	0.718728864407867
APCS	0.170501195495281	0.279988537262658	0.458610424288111
LINC00645	0.139724795399978	0.89981518905247	0.953759989901839
TPSD1	0.675494060511662	0.481511224349169	0.343695773087541
MCOLN2	0.00946050004426481	0.305306780122853	0.0296462096043769
GGT4P	0.753246238952829	0.235261004023428	0.0341114932281488
FAR2P1	0.411948875958257	0.0771102378733111	0.353170862568323
METTL21C	0.532506245439594	0.677030458794244	0.904506065153837
MIR4501	0.577896519213021	0.582255737613782	0.810363486361353
CYP4Z2P	0.509975922640084	0.806127857985104	0.699531323429419
DUXB	0.119033192831779	0.884103274014326	0.984913668287395
AC125611.3	0.894523084515415	0.546677354771926	0.594967481894376
DUSP13	0.254020679730827	0.182051787451377	0.123215048122321
PTX4	0.823225584687353	0.794578800180724	0.694867715947994
FZD10-AS1	0.457090431984637	0.428414203805005	0.13191338330755
VNN2	0.323082419418957	0.297112550379025	0.0369866404970757
BX537318.2	0.115585939092325	0.3876360918239	0.229138814393783
LINC00443	0.906975276852287	0.959698870026787	0.150666204572193
AP005264.7	0.155462774132683	0.729908689026858	0.610730642348368
LINC00434	0.42328343401135	0.829363993608547	0.572466727404986
LILRA5	0.486746875257944	0.255942088990503	0.926301887171733
RAB7B	3.55669475606384e-06	0.0444739989165854	0.00381347265083698
DNAH17-AS1	0.103667281332701	0.214317748212804	0.0728656038280114
CU638689.4	0.821318639828063	0.569976487629709	0.783799488566485
TACSTD2	0.00332708576217118	0.0470493549586616	0.00148317605871685
LINC00242	0.656180357093841	0.541607350249462	0.606369984819689
AL139095.3	0.280638544956996	0.69756298631461	0.467112500134925
CLDN10-AS1	0.151275466704846	0.136664552016524	0.0518562662774246
BMP5	0.00301633680541229	0.161950311787203	0.00419617834762358
AC243772.3	0.000176831350687086	0.16136985100661	0.0475342989731463
LINC00513	0.801294891379562	0.571428904099136	0.867248763557826
AC018553.2	0.241834031429139	0.757170200844745	0.75485538493812
SCGB1D2	0.459617482069199	0.73105549505248	0.129532985470899
AC019117.1	0.558645682462989	0.181239854376988	0.427439730302105
AC022710.1	0.671629010715684	0.588791482910052	0.764723002123227
AC008556.1	0.0112138576598028	0.159462686298455	0.0173016045923567
AC004160.2	0.809651750029531	0.649629100192884	0.7142314274919
FGFBP2	0.00178579643106902	0.178565489742976	0.0117471460543965
AJ239322.1	0.232061617515836	0.0332597633060724	0.00516578641452695
SVEP1	0.265377203392916	0.563844252224005	0.788296164382489
AC092423.1	0.572779101845485	0.146885493196862	0.746079705598998
SLC13A2	0.148794185391225	0.285710459119679	0.20345989006639
AC005703.6	0.0012339058291028	0.132132644710821	0.0740194570673081
CCR2	0.128553350073485	0.519812714214572	0.153232554630866
MIR431	0.515646857299802	0.293227358258091	0.470132045766372
LINC01561	0.409024047729066	0.533009867248901	0.965060228785993
LINC02153	0.310122838793109	0.0316968782740945	0.0371797321795695
GATA5	0.0028602098198692	0.513438024801513	0.114496551145884
OR2AE1	0.0153121167037149	0.176298461795199	0.0303853483250799
AC107918.1	0.263660146797114	0.384126181774825	0.119286771129305
AC139495.3	0.680652169305886	0.0678191489561562	0.0139162454717237
AC003084.1	0.420163441344391	0.751190947977419	0.278228719154752
RN7SL567P	0.706495293614369	0.573058878809501	0.771738230152884
MIR7515HG	0.0674206482946024	0.764388702745234	0.300947507220509
ARC	0.0227407322317798	0.589429338128801	0.271152894376426
GPR82	0.000392047078096757	0.198856521613556	0.0396778774896046
OR51R1P	0.289890374482162	0.899521586480094	0.409028514533238
AC005616.1	0.59904083456761	0.468376842686278	0.650983332251033
AC018358.1	0.230223764861223	0.0191531490203837	0.0896843163568234
AC018688.1	0.046733339355836	0.948009422045293	0.618385549495403
BX005266.1	0.483115720214511	0.160262313961842	0.324391919482995
RNU6-1226P	0.929081589282168	0.863427181073209	0.801588606141556
GAPDHP27	0.708584718264593	0.665831917651982	0.976402698118702
C6orf118	0.0612760959309344	0.655570275285436	0.885308022646257
AL161757.2	0.366793738423463	0.286490896254154	0.407182597540482
AL590428.1	0.92982382464595	0.958474903158508	0.677686880054547
FAM151A	0.186387123969987	0.397265819059392	0.865747885519671
SMIM25	0.233871617822965	0.666616562156318	0.256947838118239
ERVMER34-1	0.42430150326028	0.322395073411887	0.614506095293653
LINC00524	0.0514276393060314	0.0508692649127227	0.289873108125183
IL1RN	0.0406192039397717	0.871081181131787	0.24090106024101
LINC02677	0.823386875597358	0.769297972930498	0.847797728032045
F11	0.0303202487256981	0.586066612554795	0.955853561956748
AL160191.3	0.225720331647353	0.311655164807478	0.900870319097696
AL359649.1	0.434843243411593	0.977641707412753	0.957141973726555
MUC16	0.143706556705842	0.666874364256135	0.806236696057168
CD24	0.143306447989469	0.302365672719087	0.358916384941247
ADAMTS4	0.000363306022317085	0.000398317471452783	0.000766615033239649
AP002008.2	0.646552152805026	0.512593125770047	0.387812474282671
CD5	0.0766554353300586	0.634245560333571	0.303632538495098
AL449403.2	0.0123205473203501	0.0323199042460623	0.0268975867052176
FST	0.000978466135814627	0.0509442844538412	0.0431861428237675
AC091564.5	0.838592272476397	0.538839962321806	0.861635342268318
ALAS2	0.294269359235896	0.252938088691337	0.873935452817961
AC237221.1	0.053713489840403	0.0124545221138543	0.158272824068637
AL354989.2	0.0311114919919171	0.950419744803353	0.855131094113969
POU2F3	0.232274449136517	0.961695668740933	0.490840003590205
AP000770.1	0.0283424947018589	0.797022344548089	0.766213696396255
AL034374.1	0.0585847903412879	0.592360317169443	0.342272591423584
LILRA4	0.0343693916549734	0.127319884165714	0.081077023288182
ERP27	0.0207447421171163	0.00836552426467542	0.00165661875082646
U91319.1	0.304456706238762	0.711304336283612	0.849737741004118
ANKRD20A7P	0.37684155458483	0.343235321479314	0.289448897438525
AC136475.5	0.124694284183417	0.624647837770202	0.193137918840155
AC136475.9	0.201378121428835	0.95455033583779	0.434126188959444
HNF4A	0.00238870187935034	0.23104882554251	0.0185747511251761
IGHM	0.996083383803404	0.406647486927479	0.89582858220233
TPSB2	0.18722637057838	0.0418155581029487	0.0150764103957897
AC078860.1	0.907710854127297	0.894539917253832	0.763216845410916
AC015468.1	0.137099701271365	0.0700417976969468	0.0481570189203099
MIR6124	0.561444271345546	0.646537579184178	0.721857016777726
AL358394.1	0.289532939123408	0.0903210455250738	0.413996654333064
AC093274.1	0.518112188058279	0.161336555360956	0.372080785708483
ADM2	0.447058309292147	0.481520168446862	0.64960292651
OR51B8P	0.163065049237108	0.764508737280803	0.712385386568036
MIR381	0.772078129859503	0.486368748416884	0.72454983184069
AL512649.2	0.011699625421863	0.445977186516593	0.323635062407267
CREB3L3	0.427433080944514	0.84136405067451	0.630214365754624
CCNB2P1	0.230136556885305	0.48534246252453	0.998730089797864
AP000280.1	0.00162592120202013	0.127099892347707	0.105255009686218
F2RL3	0.240455000618589	0.148563693103803	0.092154960498822
CASC18	0.838257695333885	0.257793550439618	0.228625351117225
HBA2	0.406773728302181	0.357950520422409	0.648539502408683
PGBD4P2	0.995453687332342	0.869766941004156	0.684368857497575
ESRRAP2	0.874301110494354	0.819553848725821	0.98606049752247
HIST1H3F	0.449008895937302	0.060168610214183	0.0119462443843584
AC008760.1	0.0820134931175107	0.514057145330462	0.756164368304092
LUNAR1	0.702298225841181	0.522634030094673	0.224456112825839
PSCA	0.112529659485569	0.578395765798972	0.789583939310791
CTAGE4	0.521094166925694	0.810682482287158	0.809213650776659
TRIM29	0.699338279204221	0.111113342161102	0.136800880349067
AC016405.2	0.924668893962032	0.563534594499858	0.338123528599547
ATP10B	0.00866952081537007	0.422450974348716	0.0358850096735286
LILRB5	0.0907759963909194	0.667406936361484	0.547760978626586
AL355922.1	0.708760358255452	0.449440505848292	0.440848409271683
CYP2A7	0.290995042620676	0.755000802273147	0.986085210730335
LINC01597	0.00202050061433477	0.767589522732648	0.268425096180977
AC087516.2	0.621551853847299	0.0874374721455772	0.617696106439113
VNN1	0.556823741610918	0.143017676364367	0.121862239797487
RNU6-456P	0.515398807034586	0.701929570356108	0.180884506900818
TMEM155	0.492734394982244	0.245549584877292	0.946292393472446
MUC5B-AS1	0.94682344502496	0.363812455983276	0.366971480812608
AC138904.3	0.931927194626268	0.320191790535064	0.514077531657266
AC007406.4	0.0999984155921401	0.860185468817684	0.109934063073977
AC098679.2	0.767408461303155	0.991134374081046	0.807914468282844
HLA-DOB	0.612224262845362	0.293788206554321	0.5385853914686
LINC01440	0.00125464456968981	0.206849111453981	0.0345395056914937
LPAR4	0.163192308971729	0.535740413378623	0.184724042564073
OR6J1	0.0402135013651942	0.0881562117730385	0.210495439741713
