Gene	DME	DR	severity_score
SNHG31	0.100167333597659	0.130247878584719	0.196220845825623
AC069528.2	0.162227293779579	0.0767242351429365	0.0349685253383261
NUP210L	-0.0931784382583617	-0.213184372914796	-0.180569350196577
LINC02288	-0.0859467758332212	0.016349073751896	-0.0559924511870166
AC089998.1	-0.174791858292857	-0.13822371423278	-0.152143898326189
ADRA1D	0.26103146236033	0.152313462592498	0.170711255724079
PMS2P2	0.0191814394291627	0.175718066163942	0.00530619923545084
TUBB8P11	-0.180436745608689	-0.146040121334303	-0.189954423218419
AC116609.2	0.0310658816594945	0.0107989707968401	-0.0125249125479111
FER1L6-AS2	-0.120376114327059	0.00721356331365527	-0.0651893943781138
TMEM125	0.148470881842088	0.0372950667551169	0.0883505138834013
PDCD5P2	-0.00778233323319315	-0.0745453055379905	-0.0335818596518847
SLCO1B1	-0.0697688386529515	0.00672639427835944	0.030530370232283
AC010528.1	-0.147032661275878	-0.0929381311834186	-0.0375353179523907
TP53TG3D	-0.29061105137263	-0.248347222782867	-0.120094269683095
CPN2	0.19470537086128	0.184202096605993	0.238741001462814
AL133330.1	0.0407498964998899	0.0130536467991028	0.0933379838306862
LINC01792	-0.212450992379096	-0.154559583223571	-0.141630225337848
AC008543.5	0.0578556137608385	0.0888323286807203	0.019754176280258
AC018635.1	0.183185675926205	0.042291041257343	0.132685476852243
RNU6ATAC28P	0.161054205529176	0.194711143580203	0.171562620884215
RNU5F-1	0.162796543848817	0.0575073685563508	0.117185210684447
P2RX2	-0.107261143397929	-0.100498640669244	-0.11928079796663
AC087235.2	-0.0123882781608693	-0.0304635020558218	-0.167111542639567
MTND2P32	0.21261689152286	-0.0318658781402991	0.0709739115549892
OMD	0.0402346804597841	-0.0921941053950327	-0.00599418111178969
AC135983.3	0.0879972195548324	0.165991307835673	0.189416986612563
AC017002.1	0.143911382306613	-0.0102162250450596	0.0795552027035295
COL2A1	0.157301459413571	0.048570913763781	0.0879616486130137
CCL4L2	0.408143928104485	0.144661172193595	0.205786275383804
PPP1R2B	0.178041453948062	0.0848757684048994	0.0375619487992545
SLC18A1	-0.074118826908849	-0.173505902791101	0.0278747552144205
ACPP	0.248979353228647	0.10771362357036	0.164719610636103
PRKG1-AS1	-0.0210233419535828	-0.123199931778649	-0.0870769057392594
NPIPB8	0.0494246004416242	-0.207464838940206	-0.124229969314617
C2orf91	0.218891184613383	0.0782244420524161	0.175065326629941
RAD51AP2	-0.167118305898462	-0.147069593361121	-0.161822322021667
AC103810.1	0.0881372055597673	0.124721735764033	0.0315354984567503
AC068473.3	0.327450186749374	0.31492404011539	0.394796015470499
AC011352.1	0.155638944248338	0.0289418196153941	0.1185842213645
TBC1D3E	0.0163108531248469	0.141024820231694	0.143378592052476
DNAJA1P4	-0.0471382454537281	0.209268627865508	0.156349404851833
IER3	0.106155486205417	-0.0302242357235337	0.0916641183356921
CYP2A13	0.0572276667023811	0.0082499559272331	-0.0162540289958006
MIR539	-0.107411057612797	-0.0957395275704534	-0.0706165976338587
EMX2	0.328533815551346	0.215688380495409	0.296235495502446
AC022517.1	-0.12753432646423	-0.179809592874103	-0.19044007986786
CHCHD2P9	0.0085774220081274	-0.0715249710781648	0.0395837651222809
TNFRSF18	-0.0303413006021121	-0.172861776921077	-0.0916465490729265
AIRN	0.00472650170780945	0.00520427557204655	0.120379178545117
FGF10	-0.0319421411503421	-0.0260597363852626	-0.00329505915191868
AC109326.1	0.212384302525221	0.0065997350368723	0.0800712845293693
OSTN	-0.0660635164434835	-0.0616035521158833	0.0538219943727277
SLCO4A1-AS1	0.196076361788918	0.057741247937281	0.159074815370521
PRR5-ARHGAP8	-0.180664260147006	-0.0615289186984599	-0.124758993836696
RPL29P11	0.0516443897415723	0.207242384969316	0.0736531253804476
MFAP5	0.0164901871674375	0.0538423644366201	0.0644084146211047
AC129507.1	0.347386856295613	0.130457387541132	0.155801619275148
SNRPGP17	-0.0381483593145463	0.029123991361159	-0.0125331599324753
MSX2P1	-0.139095756587837	-0.0323609109180562	-0.0348158158169563
MYOT	0.157863266492593	0.0321649274851216	0.192132323245484
AL513175.1	0.205302108484997	0.0692308477276971	0.188909378963092
AC120498.2	-0.0738469564683311	-0.0854518428881852	-0.0593081526753281
UBE2U	0.308505517497722	0.0738955554919159	0.168166042146074
TOPAZ1	-0.205165002165347	-0.173925546192913	-0.137597164880219
CHRDL2	0.129654301675695	0.0451246918340804	0.0959569334925261
CSNK1A1P1	-0.0913247761578665	-0.151781538063746	0.00346617041184117
HSFX1	-0.25477752204605	-0.156244724664488	-0.268154043818602
MIR6823	-0.18657707199396	-0.0546056710934372	0.0477955188762508
PGLYRP2	-0.00783985617858451	-0.0573399384370545	-0.0351876522735246
HSPB9	-0.0824505493155147	0.0220147957301948	0.0345962881817717
GATA6	0.206749264995061	0.116304427191602	0.157830889087957
AC126773.1	-5.98653777546321e-05	-0.00974758214481325	0.0411598355135619
APCS	0.155743650581098	0.123046995050123	0.0845830133732265
LINC00645	0.167648596843579	0.0143929548097746	-0.00662950414664151
TPSD1	-0.0478338586219768	-0.080344483163796	-0.107942063137136
MCOLN2	0.290266430331558	0.116801340532943	0.244847681328036
GGT4P	0.0359297395807706	-0.135078409815688	-0.238725025943038
FAR2P1	-0.0935989607340035	-0.2000552720037	-0.105852853566302
METTL21C	0.0712729125356636	0.0475940593318888	0.0137157868785366
MIR4501	-0.0635563144245968	-0.0628305415014292	0.0274294129070634
CYP4Z2P	-0.0752231135307082	0.0280541274147971	-0.0441049867007536
DUXB	-0.176817048571009	-0.0166648505106214	-0.0021618900750875
AC125611.3	0.0151575112170673	0.0688308860862419	0.0607281589741706
DUSP13	-0.129857347801427	-0.151686306543324	-0.174871152355933
PTX4	-0.025537210879921	0.0297617436850364	0.0448247315592205
FZD10-AS1	-0.0848683753406285	-0.0903543573989994	-0.170980072230887
VNN2	0.1126156684412	0.118784172616565	0.235130048999339
BX537318.2	0.178461011714147	0.0985314237637769	0.13684445960888
LINC00443	-0.0133595260565764	-0.00577727406890846	0.163210663884845
AP005264.7	0.161340988988319	0.0394571059089939	0.058148787112625
LINC00434	0.091357594931974	0.0246366058942892	0.0644638722365226
LILRA5	-0.0793907767292318	-0.129337710838763	0.0105751794288577
RAB7B	0.494844473079053	0.226757119666825	0.321927661067651
DNAH17-AS1	-0.184454122961229	-0.141260954386426	-0.202932996070919
CU638689.4	-0.0258173050703401	-0.0648814390663883	0.0313614390951176
TACSTD2	0.326406290002614	0.224147296554124	0.35165929133992
LINC00242	0.050866439809349	0.0697009643200456	0.0588593710342503
AL139095.3	0.122882075090953	-0.0444085535209159	-0.0829963162444914
CLDN10-AS1	0.16297073664833	0.168936536665316	0.219575884891459
BMP5	0.32958450904975	0.158879272002038	0.318748595291307
AC243772.3	0.409755016953811	0.159096519310134	0.223669115267983
LINC00513	-0.0287679498959242	-0.0646377926877134	-0.0191091821285627
AC018553.2	0.133217455249143	-0.0353400225351801	-0.0356877946259362
SCGB1D2	0.0843942355272083	0.0392829342406358	0.172024988835388
AC019117.1	-0.06679232143421	-0.151965271681272	-0.0905443690286379
AC022710.1	-0.0484380294649288	-0.0617470341742427	0.0342075192345535
AC008556.1	0.28394532947633	0.159814407981729	0.267168320715628
AC004160.2	-0.0275343305360948	-0.0519030340421905	-0.041847327901996
FGFBP2	0.346036235892189	0.152890617237694	0.282193901867879
AJ239322.1	-0.135997283777426	-0.23983868012585	-0.311720219488931
SVEP1	-0.126823783002982	-0.0659133595697689	-0.0306933984871169
AC092423.1	0.064411552677579	-0.16471595794798	-0.0370092090446616
SLC13A2	-0.163952431641815	-0.121603869037471	-0.144635378083779
AC005703.6	0.357132711719183	0.170884546582006	0.202137707399573
CCR2	0.172459263551688	0.0734878255725834	0.162204884402731
MIR431	-0.07422065670318	-0.119736831870357	-0.0824365861833874
LINC01561	-0.0941831206330955	0.0711855815415778	-0.00500818987815973
LINC02153	0.115652080596851	0.24194596717898	0.234897088064066
GATA5	0.331293442036656	0.074610441525702	0.178988379512767
OR2AE1	-0.271994354236013	-0.153682970460264	-0.243782854042803
AC107918.1	-0.127276721750221	-0.0992585097649989	-0.176697572180351
AC139495.3	0.0470295977765624	0.206534932692907	0.275714759625061
AC003084.1	-0.0919710708507274	0.0362389951935689	0.123494780437644
RN7SL567P	0.0430333993148216	0.0643647041364232	-0.033158567454595
MIR7515HG	0.206828458207971	-0.0342575752674609	0.117851806215815
ARC	0.256061141781804	0.0616415826861379	0.125314578170556
GPR82	0.389237291909998	0.14610481657698	0.231970601471683
OR51R1P	0.120561719761486	0.0144353550688208	0.0941822266498932
AC005616.1	-0.0600587572011315	-0.0827617081188985	-0.0516884148349233
AC018358.1	0.136529112065469	0.263088226861868	0.192213646680867
AC018688.1	-0.224461096927629	0.00745505521291005	-0.056906696770062
BX005266.1	-0.0800516306496387	-0.159512644396017	-0.112313232153662
RNU6-1226P	-0.0101752565377038	0.0196645624680061	0.0287245374916275
GAPDHP27	0.0427126141660695	0.0493467149466081	0.00338180852283101
C6orf118	0.211542095445407	-0.050962797363542	0.0164904300692817
AL161757.2	0.102909027922372	0.121408525855377	0.0945521539303645
AL590428.1	0.0100684900712616	-0.00595288620396048	0.0474916686035031
FAM151A	0.15021187010059	0.0965565425053964	0.0193272472680027
SMIM25	0.135476372514969	0.049223544972341	0.129066769394343
ERVMER34-1	0.0911579769140747	-0.112774728371705	-0.0575353448741856
LINC00524	0.219969027148988	0.220485228469249	0.120566004169182
IL1RN	0.230907587963794	0.0185526708982801	0.133479450734182
LINC02677	-0.0255135272091232	-0.0335231317988115	-0.0219408363960966
F11	0.243875756957215	0.0621980992549141	0.00632903745433413
AL160191.3	0.13784493124801	-0.115288847668684	0.01424059546458
AL359649.1	0.0891068855621228	-0.00320419509549605	0.00614414773104729
MUC16	-0.166004299162401	-0.0491830886126026	-0.0280380646316064
CD24	0.166167965384817	0.117508984829946	0.104602899193449
ADAMTS4	-0.391257674743155	-0.388814600208958	-0.370860465207157
AP002008.2	-0.0523913403675237	0.074759763957016	0.0984949898727893
CD5	0.200357459935275	0.0543539132128	0.11720362376522
AL449403.2	0.280386243299631	0.241095682328049	0.249014973682211
FST	0.363898191889492	0.220415605373628	0.228109388456018
AC091564.5	-0.0232854648740541	0.0701775637167575	0.0199251216099164
ALAS2	0.119480520803623	0.130151311719042	0.0181384783560284
AC237221.1	-0.21790258854507	-0.279974440551495	-0.16026552266084
AL354989.2	0.242757782556763	-0.00710898550781856	0.020871796486223
POU2F3	0.135935885361014	0.00549080617893467	0.0786489687378831
AP000770.1	0.246781676058755	0.0293999158946529	0.033984389564904
AL034374.1	0.213728294216826	0.061157688335958	0.10825896136595
LILRA4	0.238392416527353	0.173009662941947	0.197478165688685
ERP27	0.259842894737276	0.294755776144239	0.348322442745613
U91319.1	0.117005414546894	-0.0422955703956729	0.0216578467974193
ANKRD20A7P	-0.100780377562399	0.10804450126098	0.120671319138002
AC136475.5	0.174194950563575	0.0558954700755354	0.147964609685455
AC136475.9	0.145296921515176	0.00651606957841533	0.0892454996804639
HNF4A	0.337015748626656	0.136289995868292	0.264325022734254
IGHM	-0.000561225387859888	-0.0946595748493249	-0.0149688439976292
TPSB2	0.149929324644791	0.229585729413339	0.272601442319
AC078860.1	-0.0132534208242662	-0.0151550783358372	-0.0344330933041998
AC015468.1	0.168752078277942	0.204922818248236	0.223060940772929
MIR6124	-0.0663186629182471	-0.0523936554063612	-0.040682518089507
AL358394.1	-0.120650446775504	0.191840337519717	0.0931914036735734
AC093274.1	-0.0737866102758063	0.159108998302115	0.1017845986998
ADM2	0.0867650911027875	-0.0803428492467469	-0.0519071838264278
OR51B8P	-0.158463672894257	-0.0342396012572522	0.0421299488718574
MIR381	-0.0331078141703037	-0.0794594718011007	-0.0402721850292192
AL512649.2	-0.282347130518965	0.0869708984759851	0.112487937165398
CREB3L3	-0.0905456664292694	-0.0228802707914829	-0.0550001923602492
CCNB2P1	-0.136554421253949	-0.0796460620914185	-0.000181969153709142
AP000280.1	0.348889322164022	0.173108254919193	0.183625842263692
F2RL3	-0.133604960044332	-0.164044243690487	-0.190776601659876
CASC18	0.0233343945485448	0.128839498734137	0.136994064099818
HBA2	0.094634225043883	-0.104812156953374	-0.0520758444917798
PGBD4P2	0.000651457649174094	0.0187434645051653	0.0464515020069073
ESRRAP2	0.0180854335726391	0.0260766550258752	-0.00199753095182883
HIST1H3F	0.0863944693494505	0.212432085680978	0.281557718257465
AC008760.1	-0.196884468695931	-0.0745011014597787	-0.0354910966565362
LUNAR1	-0.0436787764254377	0.0729932042851793	0.138217608393993
PSCA	0.179950431305682	0.0634730667028404	0.0305022727474297
CTAGE4	0.0732629991442081	-0.027382396818187	-0.0275989224090493
TRIM29	-0.0441347454103801	0.180651263365073	0.168878699791805
AC016405.2	0.0108101812251132	0.0659656079540461	0.109187574546633
ATP10B	0.293460093955224	0.091521024361155	0.236478911141789
LILRB5	0.191574873129442	0.0490995323087159	0.0686454321627862
AL355922.1	0.0426856635887313	-0.0863125823484966	-0.0879510579556393
CYP2A7	-0.120287960871453	-0.0356659379820419	-0.00199398919635491
LINC01597	-0.342239287920957	-0.0337785662204431	-0.126024633774532
AC087516.2	0.0563948634677597	-0.193547906970401	-0.0570182938063593
VNN1	0.0671012905086907	0.166286302331168	0.175495022577499
RNU6-456P	-0.0742643868041279	-0.0437355291240223	-0.152087648593645
TMEM155	0.0783067477914813	-0.132180918267377	0.00770162368391427
MUC5B-AS1	0.00762536000231121	0.103547444706823	0.102871066311706
AC138904.3	-0.00976597834488763	-0.113286061336087	-0.0744975022658107
AC007406.4	0.186406608962007	0.0201360283217253	0.181240096101078
AC098679.2	-0.033805646821111	0.00127040661738171	-0.027790520394775
HLA-DOB	-0.0579059050940496	0.119598800294381	0.0702214661741742
LINC01440	0.356640854490785	0.143568609384031	0.238174164428043
LPAR4	0.158416361356578	0.0707127985918562	0.150774507233779
OR6J1	-0.23136319789581	-0.193118174507595	-0.142434714340471
HLA-G	-0.124262064839298	-0.0457935396989829	0.0540405026089001
AC092114.1	-0.00901454351430753	-0.000628030283810564	0.0234871082502432
AL391516.1	0.00647304895051973	-0.266759305886004	-0.110650760844305
OR13A1	-0.241148959218996	-0.146213125046691	-0.0230870193895802
TENT5B	-0.0179773204141446	-0.0663473529602398	0.0219387110795053
AC233266.1	0.153317927262648	0.0607701018254123	0.0705531776643167
AC023442.1	-0.237648400948551	-0.0815409721910345	-0.146854228432634
AL596325.1	0.117866272739202	0.0125522093411153	-0.0660218612940258
AL049781.1	-0.134067556472982	-0.102983570547017	-0.106428380420023
ANO9	0.134304540756902	0.127233852325515	0.216170069289319
AP003680.1	0.168878096145847	0.146774570741568	0.127514395694129
AC131212.1	-0.118934885471613	-0.112877521263561	-0.098335887114516
CHIT1	0.18400585824956	0.222840834666564	0.205446835724661
TRPC5OS	-0.224228021114562	-0.20426594616556	-0.202208659263542
BHMT	0.130900797703592	0.0992453263520033	0.284215590825326
AP000302.1	-0.172283081981495	-0.0845450689743989	-0.0382250116647752
CATSPERB	0.0807656767581783	0.0520071212123242	0.125053519578336
RNU1-54P	0.211682010604551	0.198036339082522	0.219657811397479
RBMX2P1	0.0805300416494249	-0.0509145755730268	-0.0295038782331629
AC004870.1	0.0327854245184461	-0.179068004578355	-0.022959408216753
ETNPPL	0.230908400036932	0.0142662945404877	0.0837385556081813
AC007216.1	-0.0626853412696955	-0.0535001658118087	-0.157849394502623
CER1	0.189031435670436	0.0130230732625585	0.0922115528762238
PDCD1	-0.0366589878854596	-0.138659686643632	-0.0404059874924775
ZNF877P	-0.0848775048415868	0.00786972322694944	0.0499643941469416
CEP164P1	0.0298692682453763	0.103698867561418	0.0227262572055624
AC073551.1	0.128178865949612	0.0234979515808893	0.152236275287989
MIR494	-0.190105908218074	-0.124065686960572	-0.188239938236006
GCSAML	-0.204521226622517	-0.0275280997024741	-0.0838172621691827
AC093627.6	-0.268565043823008	-0.241233325921378	-0.139153179668814
RNA5SP536	-0.0293062470600988	0.139129318620587	-0.00048877503230161
AC245100.2	0.132015255426418	0.159214150898421	0.314560426800664
GLP1R	0.164429592853793	0.180448096539504	0.196440211081728
TNFRSF8	0.212281025352984	0.267237538606401	0.296068135454299
MCTP1	-0.0991151557101726	-0.109161113716523	-0.0787881858920129
KCNJ13	0.190171971635315	0.0200301458234675	0.100813566361896
IGLV1-36	-0.428568165164945	-0.045641114692461	-0.1010251344856
HNF1A	-0.115545242722992	0.0299344896545162	0.180950218380472
LINC02280	0.309549369002802	0.18587079877702	0.231782234554876
MTND6P25	-0.0140862834924395	-0.0508634255781724	-0.00358148518481896
LINC02331	0.0677239088918142	0.000524054668997022	0.0803419291801925
AP001999.1	0.14953709262084	0.161140526490419	0.0104061192899467
UGT8	-0.184498463107173	-0.125384855936776	-0.128995061781107
LINC00165	-0.18647075131354	-0.170648908397663	-0.156883030503995
LINC02315	0.123008668053591	-0.069086013588186	0.133380789127021
AC138123.1	0.399273022802275	0.25280145456215	0.358035207040696
AC093616.1	0.433978508368275	0.264543522157414	0.225376245364326
HPN-AS1	-0.0356796042768118	-0.0436877954890627	-0.0213571479104406
CPS1-IT1	-0.0618887983244799	-0.00754463356250728	0.0196610199778044
IQCJ	-0.113125570791299	0.0517446781008084	0.0186160674197779
AC025445.1	-0.0133936501402149	-0.174934840349409	0.039874137003203
TPBG	0.0734528750185303	0.0446640803325105	0.0836892731127419
VN2R3P	-0.362661275870472	-0.0569833959475584	-0.0799402026493214
AL161912.3	0.239757583931487	0.11663388829874	0.168701463585411
AC108134.2	0.0977006274200067	-0.0811238330281995	-0.108037118922728
LINC00163	0.0754293291655132	0.0371873657748098	0.0729389927404211
C4BPB	0.0525663625246576	0.152307464336926	0.0399692249140032
AL513128.1	0.027874941693904	0.141410536943147	0.201103829164789
AC024288.1	0.398188772023011	0.257203521194778	0.311867701146893
DEUP1	0.127327691236754	0.0865044876282137	0.122611445832766
AC015910.1	0.0491642284150423	0.147050541203147	0.19549836819292
AL117372.1	-0.241804246924432	-0.030838563082292	-0.0812822761973593
LINC01837	0.0854784231052317	0.0501768742434282	0.0467665830641247
TRAPPC12-AS1	0.107080409956284	0.201049511568008	0.208502378469292
AL136962.1	-0.0420428216681429	-0.0475083333611992	-0.0671788520390922
AF127936.2	-0.219186269947237	-0.131613755270844	-0.0452091946155244
KLK8	-0.10329467527254	-0.0757566561554872	-0.0909131941609934
DCDC2	0.247191801564628	0.116593514218604	0.233651736398475
MAN1A2P1	-0.093028192963198	-0.0441620254438613	-0.0632223760217509
MYEOV	-0.110682294272739	0.206022044792745	0.0815081334951035
AC069120.1	0.119634010009233	-0.112079646723832	0.0189402817772426
AC116096.1	0.0702919989446494	0.186834952850906	0.213844014311151
AC009302.1	-0.0484563598069335	-0.0171908088018601	-0.00926565912380297
NUTM2A	0.0600203811376586	0.0569029510613734	0.0485051704951658
AL031663.2	0.00704833670169634	-0.00381111471612762	-0.0764771664316843
NEURL3	0.164868196926594	-0.0103636894848621	0.0458747823735002
WDR45BP1	-0.167801310940596	-0.0588957072262742	-0.05902137494203
AC007179.2	0.0161229652250946	-0.0341778226006737	-0.0412056907626195
UBE2Q2P12	-0.293731199406221	-0.164569461009675	-0.133906172396597
PRKAG3	-0.0409800682424719	-0.0561700443770092	-0.0278733738504191
AC116533.1	0.0119363633790114	-0.0282179205622484	0.114645178220147
FABP9	0.0842453382875562	-0.039326702886709	-0.0331381459090197
OGN	0.156038567980547	0.0246122488769783	0.011195979090555
RPL12P13	-0.136774889513113	-0.0293532412328866	-0.115412134337406
P2RX6P	-0.0817655237176601	-0.0358585827887359	-0.0860199303873655
AF064858.2	-0.00546464240962392	0.0074732240674996	0.0192637043427059
AC009123.1	0.208693086197224	0.126833438874261	0.228076364293574
TDGF1	0.221081376180621	0.103423450797597	0.0871824259166091
AC090458.1	0.24171372532178	0.175865942751017	0.119104650319858
BICD1P1	-0.0380425336572279	0.114429845663486	0.0747491953803316
RN7SL164P	-0.0293875838771737	-0.0098439366398557	-0.0245383830311654
MIR3680-2	0.383297362806867	0.129085900867637	0.142484990108843
LURAP1L-AS1	-0.161394411536285	-0.107185028423427	-0.0523235441829944
MICB	-0.206193624204057	-0.157019617225937	-0.11594371900655
AC073869.2	-0.36974064313861	-0.242222631263791	-0.301807154319331
DNAH11	0.252936724557918	0.0515703245211821	0.15795726260851
AC020910.2	0.0463689375771982	0.110035585353925	0.134021235908277
RNU6-1263P	0.284711565495183	0.268400310723245	0.362022483287665
POTEF	-0.171035407702893	-0.0381314388514708	-0.0223953796609342
RNU1-2	0.190428502170046	0.0529611831502918	0.0620704566411596
AL161645.1	-0.00226151159442119	-0.179199585856798	-0.075452664237791
AC006974.2	0.12000667804424	0.240653305009037	0.171359702876929
NFE2	0.00791567674932309	-0.0645259667217409	0.0195790560747576
GATA6-AS1	0.300702447452492	0.0812467018243629	0.122773935246394
AC104041.1	0.0760406780035143	-0.0479096386645549	0.0766351857776368
AL138899.1	0.14511838535798	-0.0802934500439061	-0.1199310743213
KRT84	-0.0367136202776338	0.0377827656126384	-0.0442698667237639
BIN2P2	-0.0639103969479144	-0.00860561350057526	0.0142639757282939
GUSBP3	0.0984253034472987	0.24764160088655	0.0860467590750748
AC092903.1	-0.0222254505264379	-0.170173935398945	-0.161687524990747
LDHC	-0.213787707180558	0.0495156087117819	0.0392708298351309
AC017007.3	0.178876745365011	0.107666085683598	0.157132331655883
FOXF2	-0.0931246056395831	-0.244497989200793	-0.250677508596238
CCDC166	-0.191775729104326	-0.0594527268826706	0.0166936677861913
IL27	-0.16759926010326	-0.127556864580862	-0.131984016131894
AL359955.1	-0.126996483587125	-0.133845754835767	-0.0968283074597234
AC010601.1	-0.00600688502374735	0.0921785456295509	0.025534124440222
AC064805.2	-0.260351635540763	-0.154723309097213	-0.168541280623959
NEFH	-0.135644416741653	-0.101452784954334	-0.109671677781472
AC118757.1	0.134565207521678	0.0793234296625429	0.0680962018681538
RN7SL118P	0.0480670844804564	-0.0660158791851562	-0.0115997258412031
AC063977.6	-0.254213396720208	-0.258958722680677	-0.256744971062264
TUFMP1	0.0145145811610576	-0.0065078663945645	-0.014699686394722
AP000777.2	-0.132256025096502	-0.0291789308623173	-0.103443046101519
ACSBG2	-0.363759420594745	-0.048170279214322	-0.119601732792903
ANKRD22	0.0792300704467601	-0.0366796039969909	-0.0441460141370209
HAUS6P3	-0.327878895500002	-0.375420246741337	-0.457953763820624
ASCL2	0.161092126757276	0.108479839294358	0.260952443227237
PPP1R1C	-0.192564558353396	-0.167037550909288	-0.161464855417757
AL035078.2	-0.299635492634747	-0.286890077158741	-0.20870103230987
LMO7-AS1	0.301109646116728	-0.0158489406523281	0.0344130678186528
SLC22A2	0.179156255258195	0.149131050331623	0.223945013227631
AC008267.8	-0.241528626924902	-0.105783729404816	-0.142967205624543
RPL3P8	-0.0725337019736888	-0.0220389034433121	0.0278655931338466
AP000790.1	-0.0856830340525398	-0.112641642819845	-0.0990463950749904
IL1R2	0.186312172909551	0.0582609924450713	0.123540300599619
AL645608.7	0.264327808924199	0.103394050939334	0.20902958411238
CR936218.2	0.0931723206579306	0.0905749032697142	0.0473007516808909
AC012103.1	-0.160884591163318	-0.0471915040482201	-0.0693335766069244
CST7	0.168593581470491	0.105883227343251	0.149169549270325
H1FOO	-0.0936116674660387	-0.118510033412356	-0.172605907195819
ULBP1	-0.0162734609846859	-0.191089359500081	-0.0572357267529673
FCAR	0.080459614337325	-0.0117245644620262	0.151647428136127
CR769767.2	-0.289419807502956	-0.111433808725521	-0.196080818458383
PRADC1P1	-0.112704894879572	0.0980985761045181	-0.0215761079608701
TBILA	0.0875337106885118	-0.071700110650749	-0.0185251140131398
COL13A1	0.264985749139921	0.178674961253244	0.248635881088154
PPDPFL	-0.152221429928361	0.115466543658814	0.159047293508441
AL353616.2	0.399683919095361	0.202856941233494	0.275994506358902
RPSAP52	0.288647499337011	0.242155636416399	0.251323168337543
AC026746.1	-0.00545325444697925	0.0142115912304033	0.0282750381719656
AC009509.1	-0.209634891149357	-0.337202740231374	-0.284964932952605
LINC00670	0.149997936519682	0.0171694353260166	0.106300323202377
KCTD9P2	0.0392360936177267	-0.103173527788568	-0.124573380756271
LMOD2	0.10221615966374	-0.00529831604014299	-0.0197213700522834
AL513475.2	0.117316580166753	0.0992828903689612	0.0910601529457536
CTAGE6	-0.19828724030146	-0.165926484476024	-0.113492888204225
RNU6ATAC19P	0.108768145568017	0.0464476618401529	-0.0116754071209516
AL034397.3	-0.0373969146449	-0.0372417687707203	-0.0938008834255421
HSD11B2	-0.101948245344036	-0.0826147140864766	-0.0631616107433577
DNASE1L3	0.20641077659747	0.10938425325848	0.0969853508232267
MTRNR2L8	-0.0199725550314249	0.16685712997309	0.114045570285085
LINC02623	-0.119684894214892	-0.0384194245498522	-0.144246531804829
PDE4DIPP1	-0.0089627817716931	-0.0783078209591414	-0.128479772627015
AC084116.3	-0.00426571734379331	-0.0381881410779313	-0.0432375574699757
AC126124.2	-0.354510656184439	-0.316587073762446	-0.354154262732546
LINC01992	-0.171285752738724	-0.0302462952316412	-0.0692394120328461
LINC00336	-0.104387790552051	0.0112589982754776	-0.0153486593310519
CD38	0.12724242656073	-0.0158512848021955	0.101450184354333
LINC02678	-0.085050352538635	0.0236518452002258	0.0280251379648939
AC073578.1	-0.0537528042203304	-0.0792094089707499	-0.0980120636511122
LHFPL5	-0.0742316409793011	-0.066549989625795	-0.0626873858037178
TTLL8	0.0655035840372485	0.130807266879045	0.110292047448315
AL031056.1	0.346631953049752	0.171178351749172	0.23798202671993
AL049836.2	0.190178906493252	0.260180106648023	0.215484100885071
AP000445.2	-0.277664859822586	-0.29163490435928	-0.183963751401149
RNA5SP156	0.0608114453744728	0.149854800865761	0.0330855478923715
ATP8A2P3	-0.209947575688846	-0.134519281117756	-0.173668758126084
AC044810.3	-0.40501130406053	-0.323730066443082	-0.512664734784805
OPN5	0.253401913573282	0.197462247938293	0.332040504759861
PIGCP2	0.128966366772554	0.0148772536362501	0.00264871696901535
APCDD1L	0.0724220090815104	0.0498743440862133	0.119851906986164
MAG	-0.0508105549233913	0.0366770338024119	0.0220892173809247
AC018804.1	-0.0576678218908984	-0.17688427998223	-0.130205089900417
RNU105B	0.0779688543303981	-0.0113294738402397	0.0263994276570053
AC008802.1	0.204307415592533	-0.0101766641294766	0.129797734236148
MIR4533	0.0325322849129712	0.0999943149950886	0.149536035195303
FSCB	0.131149009059438	0.0588029741568279	0.102339218742395
CLEC17A	0.230266337991147	0.12654030784158	0.268463540200929
RN7SKP126	-0.179775055128529	-0.023704741622881	-0.135697407803405
LIPC	0.0995225725498366	0.0546877892055396	0.096963526205634
KISS1R	-0.135699888494771	0.0777924053127143	0.117767696627616
ARSF	-0.0656142956531074	-0.0436840475622498	-0.0585040136456682
VDAC1P13	0.0513900980560763	-0.0961939356041669	-0.0493355226012287
RNU6-928P	0.164988023678252	0.000394871678819432	0.0314134683885183
AC011840.1	0.110554250390487	0.0658775539461399	-0.0185545538954402
RN7SL787P	-0.0785686344955644	-0.0131270026207103	-0.12803860709141
LINC01087	-0.0865904040938024	-0.194977167383351	-0.128967066634908
RF00181	0.196483851835213	0.16822031819681	0.166636767792271
FNDC11	-0.24198656978816	-0.203840454273664	-0.147207980099254
AC093726.3	-0.114856335885112	0.0257097481250466	0.00391363357296761
MIR134	-0.153679562061763	-0.121936760613517	-0.158967133345027
PRKG2	-0.108030800062015	-0.085760089009228	-0.07714419869766
MIR541	-0.0898395034351072	-0.00234245379758554	0.0177352191646624
SLC25A5P7	-0.000346533744575561	0.0256740363802551	-0.0275931506812759
AC093028.1	0.0630189500282017	-0.079943457523882	-0.0221461727608988
AC079341.2	0.191120166383442	0.0294562599923952	0.0149050817296254
