ID	Term	Ontology	Count	Size	numInt	numTotal	p_value	fdr	Enrichment_Score	Fold_Enrichment	GeneRatio	Genes
GO:0042129	regulation_of_T_cell_proliferation	Biological Process	6	158	132	17313	0.00133663811517325	0.0267191231390244	2.87398615882403	4.9807249712313	0.0454545454545455	CCL5//CCR2//CD209//IL10//IL12RB1//PDCD1LG2
GO:2000401	regulation_of_lymphocyte_migration	Biological Process	4	63	132	17313	0.00135806095435062	0.0268731455512411	2.86708073701867	8.32756132756133	0.0303030303030303	CCL5//CCR2//CXCL10//TNFSF14
GO:0019932	second-messenger-mediated_signaling	Biological Process	9	348	132	17313	0.00140428345157085	0.0275099128162729	2.85254522195807	3.39204545454545	0.0681818181818182	ADGRE1//ADGRG5//CCR2//CCR5//CCRL2//CXCL10//PTGDR//PTGIR//SELP
GO:0008284	positive_regulation_of_cell_population_proliferation	Biological Process	16	906	132	17313	0.00146656396253936	0.0284455326991546	2.83369899100452	2.31627533614289	0.121212121212121	ALDH3A1//BMP5//CCL5//CCR2//CD209//CD38//CXCL10//FOLR2//HAS2//IL10//IL12RB1//IL7R//LTF//MZB1//PDCD1LG2//TP63
GO:0042534	regulation_of_tumor_necrosis_factor_biosynthetic_process	Biological Process	3	30	132	17313	0.00151298688672199	0.0290582481479253	2.82016483605412	13.1159090909091	0.0227272727272727	CCR2//IL10//TNFRSF8
GO:0036017	response_to_erythropoietin	Biological Process	2	8	132	17313	0.00156756121384267	0.0295274270953634	2.80477549080665	32.7897727272727	0.0151515151515152	HAMP//RHEX
GO:0071676	negative_regulation_of_mononuclear_cell_migration	Biological Process	2	8	132	17313	0.00156756121384267	0.0295274270953634	2.80477549080665	32.7897727272727	0.0151515151515152	BMP5//SLAMF8
GO:0055082	cellular_chemical_homeostasis	Biological Process	14	745	132	17313	0.00165250459404297	0.0308310142831445	2.78185732448091	2.4647345942648	0.106060606060606	ATP6V1C2//CCL5//CCR2//CCR5//CCRL2//CD38//CXCL10//HAMP//LPAR3//LTF//PTGDR//PTGIR//SLAMF8//SLC34A2
GO:0007389	pattern_specification_process	Biological Process	10	430	132	17313	0.00169873524001995	0.0312530996217707	2.76987430374333	3.05021141649049	0.0757575757575758	BMP5//C3//DNAH11//EMX2//FST//GRHL3//GSX2//MDFI//RFX4//TP63
GO:0050710	negative_regulation_of_cytokine_secretion	Biological Process	4	67	132	17313	0.00170703504825394	0.0312530996217707	2.76775756200945	7.83039348710991	0.0303030303030303	CARD16//FCGR2B//IL10//TLR8
GO:0050851	antigen_receptor-mediated_signaling_pathway	Biological Process	8	290	132	17313	0.00172756726563354	0.0313361506794084	2.76256503366448	3.61818181818182	0.0606060606060606	CD38//HLA-DQA1//HLA-DQB1//HLA-DRB1//IGHA1//IGHG1//IGKC//LAX1
GO:0072676	lymphocyte_migration	Biological Process	4	68	132	17313	0.00180313783852034	0.0321193753678446	2.74397107293336	7.71524064171123	0.0303030303030303	CCL5//CCR2//CH25H//CXCL10
GO:0007204	positive_regulation_of_cytosolic_calcium_ion_concentration	Biological Process	8	292	132	17313	0.00180353817787795	0.0321193753678446	2.74387465996262	3.593399750934	0.0606060606060606	CCR2//CCR5//CCRL2//CD38//CXCL10//LPAR3//PTGDR//PTGIR
GO:0002676	regulation_of_chronic_inflammatory_response	Biological Process	2	9	132	17313	0.00200538124167073	0.0353922689408374	2.69780305176472	29.1464646464646	0.0151515151515152	CCL5//IL10
GO:0002429	immune_response-activating_cell_surface_receptor_signaling_pathway	Biological Process	10	442	132	17313	0.00207793488113756	0.0363453074298971	2.68236806659874	2.96740024681201	0.0757575757575758	CD209//CD38//FCGR2B//HLA-DQA1//HLA-DQB1//HLA-DRB1//IGHA1//IGHG1//IGKC//LAX1
GO:0052547	regulation_of_peptidase_activity	Biological Process	10	447	132	17313	0.0022548725444627	0.0390911089787826	2.64687800136957	2.93420785031523	0.0757575757575758	C3//CARD16//CASP5//CSTA//LTF//SLPI//TNFSF14//TNFSF15//TP63//WFIKKN2
GO:0045055	regulated_exocytosis	Biological Process	13	691	132	17313	0.00239955508557097	0.0412344597599433	2.61986927570243	2.46753716616235	0.0984848484848485	C3//CLEC12A//F5//LEFTY2//LTF//LYZ//MILR1//PIGR//RNASE2//SELP//SIGLEC14//SLPI//VNN1
GO:0006887	exocytosis	Biological Process	14	779	132	17313	0.0024921673266047	0.0417623371289128	2.60342280206844	2.35715952853308	0.106060606060606	C3//CCL5//CLEC12A//F5//LEFTY2//LTF//LYZ//MILR1//PIGR//RNASE2//SELP//SIGLEC14//SLPI//VNN1
GO:0006570	tyrosine_metabolic_process	Biological Process	2	10	132	17313	0.00249422840433017	0.0417623371289128	2.60306377932648	26.2318181818182	0.0151515151515152	HPD//TYR
GO:2000109	regulation_of_macrophage_apoptotic_process	Biological Process	2	10	132	17313	0.00249422840433017	0.0417623371289128	2.60306377932648	26.2318181818182	0.0151515151515152	CCL5//CCR5
GO:0010469	regulation_of_signaling_receptor_activity	Biological Process	6	180	132	17313	0.00258218091023064	0.0428685796876426	2.58801333388891	4.3719696969697	0.0454545454545455	CCL5//CCR2//FCGR2B//FST//IL10//WFIKKN2
GO:0002366	leukocyte_activation_involved_in_immune_response	Biological Process	12	616	132	17313	0.00265500153640536	0.0437071261329251	2.57593522326343	2.55504722550177	0.0909090909090909	C3//CLEC12A//FCGR2B//GAPT//LTF//LYZ//MILR1//PIGR//RNASE2//SIGLEC14//SLPI//VNN1
GO:0010951	negative_regulation_of_endopeptidase_activity	Biological Process	7	245	132	17313	0.00274966621392924	0.0448883009423949	2.56072002262314	3.7474025974026	0.053030303030303	C3//CARD16//CSTA//LTF//SLPI//TNFSF14//WFIKKN2
GO:0002263	cell_activation_involved_in_immune_response	Biological Process	12	620	132	17313	0.00279857913452672	0.0453092274755194	2.55306240817752	2.53856304985337	0.0909090909090909	C3//CLEC12A//FCGR2B//GAPT//LTF//LYZ//MILR1//PIGR//RNASE2//SIGLEC14//SLPI//VNN1
GO:0007189	adenylate_cyclase-activating_G_protein-coupled_receptor_signaling_pathway	Biological Process	5	127	132	17313	0.00289023416298343	0.0463529077804024	2.53906696984835	5.16374373657838	0.0378787878787879	ADGRE1//ADGRG5//CXCL10//PTGDR//PTGIR
GO:0002253	activation_of_immune_response	Biological Process	12	623	132	17313	0.00291036633843262	0.0463529077804024	2.53605234134186	2.52633882970962	0.0909090909090909	C3//CD209//CD38//FCGR2B//HLA-DQA1//HLA-DQB1//HLA-DRB1//IGHA1//IGHG1//IGKC//LAX1//TLR8
GO:0033089	positive_regulation_of_T_cell_differentiation_in_thymus	Biological Process	2	11	132	17313	0.00303331105052194	0.0479214221610684	2.51808305272964	23.8471074380165	0.0151515151515152	IL7R//VNN1
GO:0071260	cellular_response_to_mechanical_stimulus	Biological Process	4	79	132	17313	0.00311950318145574	0.0488888538597744	2.50591456711393	6.6409666283084	0.0303030303030303	CASP5//TLR8//TNFRSF8//TNFSF14
GO:0006935	chemotaxis	Biological Process	11	550	132	17313	0.00326585321031263	0.0507762415793845	2.48600333931273	2.62318181818182	0.0833333333333333	CCL5//CCR2//CCR5//CCRL2//CH25H//CXCL10//FOLR2//IL10//MYOT//RNASE2//SLAMF8
GO:0002757	immune_response-activating_signal_transduction	Biological Process	11	555	132	17313	0.00349719354435421	0.0535641922672935	2.45628033196897	2.59954954954955	0.0833333333333333	CD209//CD38//FCGR2B//HLA-DQA1//HLA-DQB1//HLA-DRB1//IGHA1//IGHG1//IGKC//LAX1//TLR8
GO:0010466	negative_regulation_of_peptidase_activity	Biological Process	7	256	132	17313	0.00350458113624929	0.0535641922672935	2.45536388100289	3.58638139204545	0.053030303030303	C3//CARD16//CSTA//LTF//SLPI//TNFSF14//WFIKKN2
GO:0032940	secretion_by_cell	Biological Process	16	989	132	17313	0.0035271979594083	0.0535641922672935	2.45257016543428	2.12188620277599	0.121212121212121	C3//CCL5//CLEC12A//CTAGE15//F5//LAX1//LEFTY2//LTF//LYZ//MILR1//PIGR//RNASE2//SELP//SIGLEC14//SLPI//VNN1
GO:0002862	negative_regulation_of_inflammatory_response_to_antigenic_stimulus	Biological Process	2	12	132	17313	0.00362184647535407	0.0541618110322033	2.44106996272424	21.8598484848485	0.0151515151515152	FCGR2B//IL10
GO:0010818	T_cell_chemotaxis	Biological Process	2	12	132	17313	0.00362184647535407	0.0541618110322033	2.44106996272424	21.8598484848485	0.0151515151515152	CCR2//CXCL10
GO:0046651	lymphocyte_proliferation	Biological Process	4	83	132	17313	0.00372724718431407	0.0546398628856834	2.42861180466395	6.32092004381161	0.0303030303030303	GAPT//IL10//IL7R//TNFSF14
GO:0050829	defense_response_to_Gram-negative_bacterium	Biological Process	4	83	132	17313	0.00372724718431407	0.0546398628856834	2.42861180466395	6.32092004381161	0.0303030303030303	LTF//LYZ//RNASE2//SELP
GO:0042100	B_cell_proliferation	Biological Process	3	41	132	17313	0.00373748934491148	0.0546398628856834	2.42742003678196	9.5970066518847	0.0227272727272727	GAPT//IL10//IL7R
GO:0032943	mononuclear_cell_proliferation	Biological Process	4	84	132	17313	0.00389084951450808	0.0560993434106124	2.40995556597924	6.245670995671	0.0303030303030303	GAPT//IL10//IL7R//TNFSF14
GO:0006875	cellular_metal_ion_homeostasis	Biological Process	11	563	132	17313	0.00389459453999147	0.0560993434106124	2.40953774934192	2.56261101243339	0.0833333333333333	CCL5//CCR2//CCR5//CCRL2//CD38//CXCL10//HAMP//LPAR3//LTF//PTGDR//PTGIR
GO:0033273	response_to_vitamin	Biological Process	4	85	132	17313	0.00405925071696417	0.0580443222958599	2.39155412393983	6.17219251336898	0.0303030303030303	CXCL10//FOLR2//HAMP//TYR
GO:0010838	positive_regulation_of_keratinocyte_proliferation	Biological Process	2	13	132	17313	0.00425906083163149	0.0586228364318944	2.37068615690836	20.1783216783217	0.0151515151515152	HAS2//TP63
GO:0021978	telencephalon_regionalization	Biological Process	2	13	132	17313	0.00425906083163149	0.0586228364318944	2.37068615690836	20.1783216783217	0.0151515151515152	EMX2//GSX2
GO:0031665	negative_regulation_of_lipopolysaccharide-mediated_signaling_pathway	Biological Process	2	13	132	17313	0.00425906083163149	0.0586228364318944	2.37068615690836	20.1783216783217	0.0151515151515152	CARD16//LTF
GO:0042438	melanin_biosynthetic_process	Biological Process	2	13	132	17313	0.00425906083163149	0.0586228364318944	2.37068615690836	20.1783216783217	0.0151515151515152	PMEL//TYR
GO:0045779	negative_regulation_of_bone_resorption	Biological Process	2	13	132	17313	0.00425906083163149	0.0586228364318944	2.37068615690836	20.1783216783217	0.0151515151515152	CD38//TNFRSF11B
GO:0002548	monocyte_chemotaxis	Biological Process	3	43	132	17313	0.00427925758538075	0.0586228364318944	2.36863157083261	9.15063424947146	0.0227272727272727	CCL5//CCR2//FOLR2
GO:0051480	regulation_of_cytosolic_calcium_ion_concentration	Biological Process	8	337	132	17313	0.00433139334799358	0.058924997004996	2.36337237477718	3.11356892365794	0.0606060606060606	CCR2//CCR5//CCRL2//CD38//CXCL10//LPAR3//PTGDR//PTGIR
GO:0046903	secretion	Biological Process	17	1105	132	17313	0.00439295791316864	0.0591820598294049	2.35724295748273	2.01783216783217	0.128787878787879	ABCC3//C3//CCL5//CLEC12A//CTAGE15//F5//LAX1//LEFTY2//LTF//LYZ//MILR1//PIGR//RNASE2//SELP//SIGLEC14//SLPI//VNN1
GO:0002690	positive_regulation_of_leukocyte_chemotaxis	Biological Process	4	87	132	17313	0.00441070992092553	0.0591820598294049	2.35549150351924	6.03030303030303	0.0303030303030303	CCL5//CCR2//CXCL10//TNFSF14
GO:0050727	regulation_of_inflammatory_response	Biological Process	8	339	132	17313	0.00448681968113183	0.0597937398322263	2.34806138379053	3.09519978546527	0.0606060606060606	C3//CASP5//CCL5//CCR2//FCGR2B//IL10//SIGLEC10//SLAMF8
GO:0042119	neutrophil_activation	Biological Process	10	494	132	17313	0.00458496492698937	0.0606888262971093	2.33866398214734	2.65504232609496	0.0757575757575758	C3//CCL5//CLEC12A//LTF//LYZ//PIGR//RNASE2//SIGLEC14//SLPI//VNN1
GO:0001818	negative_regulation_of_cytokine_production	Biological Process	7	271	132	17313	0.00477719838207566	0.0628089371173571	2.32082672345354	3.38787319691379	0.053030303030303	CARD16//FCGR2B//IL10//LILRA4//LTF//PDCD1LG2//TLR8
GO:0006582	melanin_metabolic_process	Biological Process	2	14	132	17313	0.00494418904196232	0.0645711088880279	2.30590493227371	18.737012987013	0.0151515151515152	PMEL//TYR
GO:0043299	leukocyte_degranulation	Biological Process	10	501	132	17313	0.00505397827992672	0.0654564838353262	2.29636662884433	2.61794592632916	0.0757575757575758	C3//CLEC12A//LTF//LYZ//MILR1//PIGR//RNASE2//SIGLEC14//SLPI//VNN1
GO:0033993	response_to_lipid	Biological Process	14	844	132	17313	0.00507880834250617	0.0654564838353262	2.29423817570507	2.17562473071952	0.106060606060606	ALDH3A1//CARD16//CCL5//CCR5//CD38//CXCL10//HAMP//IL10//PDCD1LG2//PTGDR//PTGIR//SELP//SLPI//TYR
GO:0019933	cAMP-mediated_signaling	Biological Process	5	146	132	17313	0.00523089657561667	0.0669759894877978	2.28142386668314	4.4917496886675	0.0378787878787879	ADGRE1//ADGRG5//CXCL10//PTGDR//PTGIR
GO:0032680	regulation_of_tumor_necrosis_factor_production	Biological Process	5	147	132	17313	0.0053826501306404	0.0684715039345749	2.26900384817435	4.46119356833643	0.0378787878787879	CCR2//IL10//LILRA4//LTF//TNFRSF8
GO:0045861	negative_regulation_of_proteolysis	Biological Process	8	350	132	17313	0.00541993672255394	0.068501006706343	2.26600578379484	2.99792207792208	0.0606060606060606	C3//CARD16//CSTA//IL10//LTF//SLPI//TNFSF14//WFIKKN2
GO:0050777	negative_regulation_of_immune_response	Biological Process	5	148	132	17313	0.00553749441020722	0.0695381509589483	2.25668669916479	4.43105036855037	0.0378787878787879	CCR2//FCGR2B//IL10//IL7R//SLAMF8
GO:0018298	protein-chromophore_linkage	Biological Process	2	15	132	17313	0.0056764747116737	0.0699276088913948	2.24592129255925	17.4878787878788	0.0151515151515152	IGHA1//OPN5
GO:0046851	negative_regulation_of_bone_remodeling	Biological Process	2	15	132	17313	0.0056764747116737	0.0699276088913948	2.24592129255925	17.4878787878788	0.0151515151515152	CD38//TNFRSF11B
GO:0070528	protein_kinase_C_signaling	Biological Process	2	15	132	17313	0.0056764747116737	0.0699276088913948	2.24592129255925	17.4878787878788	0.0151515151515152	PLVAP//PRSS33
GO:0016477	cell_migration	Biological Process	15	947	132	17313	0.00571129015958304	0.0699276088913948	2.24326577513471	2.07749352020735	0.113636363636364	CCL5//CCR2//CCR5//CCRL2//CD48//CH25H//CXCL10//EMX2//FOLR2//IGHA1//IGKC//IL10//SELP//SLAMF8//TSPAN1
GO:2000107	negative_regulation_of_leukocyte_apoptotic_process	Biological Process	3	48	132	17313	0.00583400812062437	0.0709864714801438	2.23403297069939	8.19744318181818	0.0227272727272727	CCL5//CCR5//IL7R
GO:0007584	response_to_nutrient	Biological Process	6	214	132	17313	0.00599810482887768	0.0725326380232801	2.22198594834553	3.67735768903993	0.0454545454545455	ALDH3A1//CXCL10//FOLR2//HAMP//TNFRSF11B//TYR
GO:0071674	mononuclear_cell_migration	Biological Process	3	49	132	17313	0.00618028512669783	0.074277169099393	2.20899148832622	8.03014842300557	0.0227272727272727	CCL5//CCR2//FOLR2
GO:0001890	placenta_development	Biological Process	5	153	132	17313	0.00635922837611404	0.0748264977119279	2.19659557811355	4.28624480095068	0.0378787878787879	ASCL2//BMP5//IL10//KRT8//MDFI
GO:0009968	negative_regulation_of_signal_transduction	Biological Process	18	1244	132	17313	0.00636361162598357	0.0748264977119279	2.19629633339992	1.89780035077463	0.136363636363636	BMP5//CARD16//CCL5//DLK1//FCGR2B//FST//IL10//LAX1//LILRA4//LTF//MDFI//MYOC//PTGIR//RFX4//RGS18//TP63//VNN1//WFIKKN2
GO:0045597	positive_regulation_of_cell_differentiation	Biological Process	15	960	132	17313	0.00645310607449416	0.0748264977119279	2.19023119601346	2.04936079545455	0.113636363636364	BMP5//CCR2//GSX2//HAMP//HAS2//IL12RB1//IL7R//LPAR3//LTF//MYOC//RHEX//TACSTD2//TNFSF14//TP63//VNN1
GO:0030889	negative_regulation_of_B_cell_proliferation	Biological Process	2	16	132	17313	0.00645517004252977	0.0748264977119279	2.190092313032	16.3948863636364	0.0151515151515152	FCGR2B//IL10
GO:0032695	negative_regulation_of_interleukin-12_production	Biological Process	2	16	132	17313	0.00645517004252977	0.0748264977119279	2.190092313032	16.3948863636364	0.0151515151515152	IL10//TLR8
GO:0033033	negative_regulation_of_myeloid_cell_apoptotic_process	Biological Process	2	16	132	17313	0.00645517004252977	0.0748264977119279	2.190092313032	16.3948863636364	0.0151515151515152	CCL5//CCR5
GO:0006874	cellular_calcium_ion_homeostasis	Biological Process	9	443	132	17313	0.00690160003138264	0.0750555759215374	2.16105021299537	2.66463164375128	0.0681818181818182	CCL5//CCR2//CCR5//CCRL2//CD38//CXCL10//LPAR3//PTGDR//PTGIR
GO:0031640	killing_of_cells_of_other_organism	Biological Process	3	51	132	17313	0.00690905507381514	0.0750555759215374	2.1605813454318	7.71524064171123	0.0227272727272727	HAMP//LTF//LYZ
GO:0002693	positive_regulation_of_cellular_extravasation	Biological Process	2	17	132	17313	0.00727953574724501	0.0750555759215374	2.13789631695603	15.4304812834225	0.0151515151515152	CCR2//PLVAP
GO:0002922	positive_regulation_of_humoral_immune_response	Biological Process	2	17	132	17313	0.00727953574724501	0.0750555759215374	2.13789631695603	15.4304812834225	0.0151515151515152	C3//FCGR2B
GO:0042994	cytoplasmic_sequestering_of_transcription_factor	Biological Process	2	17	132	17313	0.00727953574724501	0.0750555759215374	2.13789631695603	15.4304812834225	0.0151515151515152	IL10//MDFI
GO:1900024	regulation_of_substrate_adhesion-dependent_cell_spreading	Biological Process	3	52	132	17313	0.00729174956891212	0.0750555759215374	2.13716825536363	7.56687062937063	0.0227272727272727	HAS2//MYOC//TACSTD2
GO:0006968	cellular_defense_response	Biological Process	3	53	132	17313	0.00768677737573686	0.0752919843953426	2.11425569677503	7.42409948542024	0.0227272727272727	CCR2//CCR5//CD300C
GO:0032091	negative_regulation_of_protein_binding	Biological Process	4	103	132	17313	0.00798239388424663	0.0774931041262897	2.09786684614178	5.09355692850838	0.0303030303030303	CARD16//IL10//SLPI//WFIKKN2
GO:0070228	regulation_of_lymphocyte_apoptotic_process	Biological Process	3	54	132	17313	0.00809422827889262	0.0774931041262897	2.09182455150544	7.28661616161616	0.0227272727272727	CCL5//IL10//IL7R
GO:0032693	negative_regulation_of_interleukin-10_production	Biological Process	2	18	132	17313	0.00814884096478596	0.0774931041262897	2.08890415793407	14.5732323232323	0.0151515151515152	FCGR2B//PDCD1LG2
GO:0060571	morphogenesis_of_an_epithelial_fold	Biological Process	2	18	132	17313	0.00814884096478596	0.0774931041262897	2.08890415793407	14.5732323232323	0.0151515151515152	BMP5//TP63
GO:0070230	positive_regulation_of_lymphocyte_apoptotic_process	Biological Process	2	18	132	17313	0.00814884096478596	0.0774931041262897	2.08890415793407	14.5732323232323	0.0151515151515152	CCL5//IL10
GO:1900424	regulation_of_defense_response_to_bacterium	Biological Process	2	18	132	17313	0.00814884096478596	0.0774931041262897	2.08890415793407	14.5732323232323	0.0151515151515152	SIGLEC11//SIGLEC16
GO:0055074	calcium_ion_homeostasis	Biological Process	9	456	132	17313	0.00826631431267774	0.0782304818286748	2.08268808542422	2.58866626794258	0.0681818181818182	CCL5//CCR2//CCR5//CCRL2//CD38//CXCL10//LPAR3//PTGDR//PTGIR
GO:0042035	regulation_of_cytokine_biosynthetic_process	Biological Process	4	105	132	17313	0.00853086625290883	0.0803459951415789	2.06900686686802	4.9965367965368	0.0303030303030303	CCR2//IL10//TLR8//TNFRSF8
GO:0002455	humoral_immune_response_mediated_by_circulating_immunoglobulin	Biological Process	5	166	132	17313	0.00889022080657679	0.0833298687085355	2.05108745231584	3.95057502738226	0.0378787878787879	C3//HLA-DQB1//IGHA1//IGHG1//IGKC
GO:0002710	negative_regulation_of_T_cell_mediated_immunity	Biological Process	2	19	132	17313	0.00906236317645417	0.0833349591730586	2.0427585373489	13.8062200956938	0.0151515151515152	FCGR2B//IL7R
GO:0002827	positive_regulation_of_T-helper_1_type_immune_response	Biological Process	2	19	132	17313	0.00906236317645417	0.0833349591730586	2.0427585373489	13.8062200956938	0.0151515151515152	CCR2//IL12RB1
GO:0070233	negative_regulation_of_T_cell_apoptotic_process	Biological Process	2	19	132	17313	0.00906236317645417	0.0833349591730586	2.0427585373489	13.8062200956938	0.0151515151515152	CCL5//IL7R
GO:1905517	macrophage_migration	Biological Process	2	19	132	17313	0.00906236317645417	0.0833349591730586	2.0427585373489	13.8062200956938	0.0151515151515152	CCL5//CCR2
GO:0002821	positive_regulation_of_adaptive_immune_response	Biological Process	4	107	132	17313	0.00910346159419834	0.0833349591730586	2.04079343565717	4.90314358538658	0.0303030303030303	C3//CCR2//HLA-C//IL12RB1
GO:0045619	regulation_of_lymphocyte_differentiation	Biological Process	5	168	132	17313	0.00933332145594018	0.0850417522427294	2.02996377605133	3.90354437229437	0.0378787878787879	CCR2//IL12RB1//IL7R//SLAMF8//VNN1
GO:2000116	regulation_of_cysteine-type_endopeptidase_activity	Biological Process	6	236	132	17313	0.0094933390047493	0.0860993106958513	2.02258101030289	3.3345531587057	0.0454545454545455	CARD16//CASP5//LTF//TNFSF14//TNFSF15//TP63
GO:0030162	regulation_of_proteolysis	Biological Process	12	726	132	17313	0.00956834831818705	0.0863796974899928	2.0191630233731	2.1679188580015	0.0909090909090909	C3//CARD16//CASP5//CSTA//IL10//LTF//RFX4//SLPI//TNFSF14//TNFSF15//TP63//WFIKKN2
GO:0038093	Fc_receptor_signaling_pathway	Biological Process	6	237	132	17313	0.00968058596773278	0.0869920546366446	2.01409835396735	3.3204833141542	0.0454545454545455	FCER1A//FCGR2B//IGHG1//IGKC//LILRA4//PIGR
GO:0019935	cyclic-nucleotide-mediated_signaling	Biological Process	5	170	132	17313	0.00979143714634688	0.0875864172132125	2.00915355958387	3.85762032085562	0.0378787878787879	ADGRE1//ADGRG5//CXCL10//PTGDR//PTGIR
GO:0034104	negative_regulation_of_tissue_remodeling	Biological Process	2	20	132	17313	0.0100193881227438	0.0884143303263743	1.99915879972925	13.1159090909091	0.0151515151515152	CD38//TNFRSF11B
GO:0042535	positive_regulation_of_tumor_necrosis_factor_biosynthetic_process	Biological Process	2	20	132	17313	0.0100193881227438	0.0884143303263743	1.99915879972925	13.1159090909091	0.0151515151515152	CCR2//TNFRSF8
GO:0061756	leukocyte_adhesion_to_vascular_endothelial_cell	Biological Process	2	20	132	17313	0.0100193881227438	0.0884143303263743	1.99915879972925	13.1159090909091	0.0151515151515152	CCR2//SELP
GO:0050868	negative_regulation_of_T_cell_activation	Biological Process	4	112	132	17313	0.0106431036377475	0.0934970404768938	1.97293170886439	4.68425324675325	0.0303030303030303	FCGR2B//IL10//LAX1//PDCD1LG2
GO:0007187	G_protein-coupled_receptor_signaling_pathway,_coupled_to_cyclic_nucleotide_second_messenger	Biological Process	6	243	132	17313	0.010859844703939	0.0949751597098949	1.96417638512513	3.23849607182941	0.0454545454545455	ADGRE1//ADGRG5//CXCL10//LPAR3//PTGDR//PTGIR
GO:0051497	negative_regulation_of_stress_fiber_assembly	Biological Process	2	21	132	17313	0.0110192097209669	0.0955160701034256	1.95784955123108	12.491341991342	0.0151515151515152	MYOC//TACSTD2
GO:0060713	labyrinthine_layer_morphogenesis	Biological Process	2	21	132	17313	0.0110192097209669	0.0955160701034256	1.95784955123108	12.491341991342	0.0151515151515152	BMP5//IL10
GO:1903556	negative_regulation_of_tumor_necrosis_factor_superfamily_cytokine_production	Biological Process	3	61	132	17313	0.0113008972863267	0.0975262457441149	1.94688707235468	6.45044709388972	0.0227272727272727	IL10//LILRA4//LTF
GO:0043312	neutrophil_degranulation	Biological Process	9	481	132	17313	0.0114590752676317	0.0984575809179404	1.94085042795056	2.4541202041202	0.0681818181818182	C3//CLEC12A//LTF//LYZ//PIGR//RNASE2//SIGLEC14//SLPI//VNN1
GO:0045071	negative_regulation_of_viral_genome_replication	Biological Process	3	62	132	17313	0.0118104694822018	0.101033666880495	1.92773283824787	6.34640762463343	0.0227272727272727	CCL5//LTF//SLPI
GO:0002283	neutrophil_activation_involved_in_immune_response	Biological Process	9	485	132	17313	0.0120455490772476	0.102284647783335	1.91917339858936	2.43388003748829	0.0681818181818182	C3//CLEC12A//LTF//LYZ//PIGR//RNASE2//SIGLEC14//SLPI//VNN1
GO:1901739	regulation_of_myoblast_fusion	Biological Process	2	22	132	17313	0.0120611299836399	0.102284647783335	1.91861200209054	11.9235537190083	0.0151515151515152	CXCL10//TNFSF14
GO:0030334	regulation_of_cell_migration	Biological Process	13	844	132	17313	0.0123274555877355	0.103693232321615	1.90912655343168	2.02022296423955	0.0984848484848485	BMP5//CCL5//CCR2//CXCL10//GSX2//HAS2//MYOC//PLVAP//SELP//SLAMF8//SRPX2//TACSTD2//TNFSF14
GO:0032729	positive_regulation_of_interferon-gamma_production	Biological Process	3	63	132	17313	0.0123330899085943	0.103693232321615	1.90892810246868	6.245670995671	0.0227272727272727	CCR2//IL12RB1//TLR8
GO:0002446	neutrophil_mediated_immunity	Biological Process	9	491	132	17313	0.0129670722587576	0.106192492954399	1.8871580690506	2.40413812256989	0.0681818181818182	C3//CLEC12A//LTF//LYZ//PIGR//RNASE2//SIGLEC14//SLPI//VNN1
GO:0001736	establishment_of_planar_polarity	Biological Process	2	23	132	17313	0.0131444589376238	0.106192492954399	1.88125728595477	11.4051383399209	0.0151515151515152	GRHL3//TP63
GO:0045576	mast_cell_activation	Biological Process	2	23	132	17313	0.0131444589376238	0.106192492954399	1.88125728595477	11.4051383399209	0.0151515151515152	FCGR2B//MILR1
GO:0009887	animal_organ_morphogenesis	Biological Process	14	952	132	17313	0.0138374585973885	0.106192492954399	1.85894366554972	1.92881016042781	0.106060606060606	BARX2//BMP5//COL13A1//DNAH11//EMX2//FST//GRHL3//GSX2//HAS2//LTF//MDFI//MFRP//TACSTD2//TP63
GO:2000272	negative_regulation_of_signaling_receptor_activity	Biological Process	3	66	132	17313	0.0139797271852197	0.106192492954399	1.85450130377701	5.96177685950413	0.0227272727272727	CCL5//FST//WFIKKN2
GO:0002335	mature_B_cell_differentiation	Biological Process	2	24	132	17313	0.0142685145440132	0.106192492954399	1.84562123774156	10.9299242424242	0.0151515151515152	FCGR2B//SLAMF8
GO:0021871	forebrain_regionalization	Biological Process	2	24	132	17313	0.0142685145440132	0.106192492954399	1.84562123774156	10.9299242424242	0.0151515151515152	EMX2//GSX2
GO:0032232	negative_regulation_of_actin_filament_bundle_assembly	Biological Process	2	24	132	17313	0.0142685145440132	0.106192492954399	1.84562123774156	10.9299242424242	0.0151515151515152	MYOC//TACSTD2
GO:0033081	regulation_of_T_cell_differentiation_in_thymus	Biological Process	2	24	132	17313	0.0142685145440132	0.106192492954399	1.84562123774156	10.9299242424242	0.0151515151515152	IL7R//VNN1
GO:0042832	defense_response_to_protozoan	Biological Process	2	24	132	17313	0.0142685145440132	0.106192492954399	1.84562123774156	10.9299242424242	0.0151515151515152	IL10//TSPAN32
GO:0051220	cytoplasmic_sequestering_of_protein	Biological Process	2	24	132	17313	0.0142685145440132	0.106192492954399	1.84562123774156	10.9299242424242	0.0151515151515152	IL10//MDFI
GO:0061436	establishment_of_skin_barrier	Biological Process	2	24	132	17313	0.0142685145440132	0.106192492954399	1.84562123774156	10.9299242424242	0.0151515151515152	GRHL3//TP63
